origin,dest,count,average_delay
ORD,MCI,197,37.11594203
ORD,SAT,65,44.125
ORD,ATL,186,60.63768116
ORD,XNA,3,0
ORD,JAC,17,34.66666667
EGE,JFK,91,73.74193548
EGE,DFW,348,50.05825243
EGE,MIA,96,46.28571429
EGE,ORD,84,85.16216216
EGE,LAX,92,28.42857143
STT,MIA,747,43.45787546
STT,JFK,219,97.41333333
STT,CLT,62,31.31818182
STT,PHL,27,36
STT,SJU,0,0
STX,MIA,446,33.19680851
STX,CLT,6,55
HDN,DFW,111,40.05555556
KOA,LAX,409,54.88235294
KOA,PHX,70,23.875
HOU,DFW,160,28.86440678
OGG,LAX,696,48.31693989
OGG,DFW,421,55.62637363
OGG,PHX,143,15.84375
GUC,DFW,94,43.31428571
LIH,LAX,445,61.01960784
LIH,PHX,104,33.6
SDF,DFW,233,43.30526316
MTJ,DFW,13,29.85714286
PNS,DFW,305,69.91346154
LBB,DFW,246,46.65048544
XNA,DFW,13,6.5
XNA,ORD,3,0
ANC,DFW,117,45.63157895
ANC,PHX,91,27.41666667
OAK,PHX,182,15.95833333
PVD,CLT,259,28.74468085
PVD,PHL,119,19.52631579
PVD,DCA,19,60.4
BUF,CLT,333,23.34653465
BOI,PHX,231,28.66666667
ALB,CLT,180,29.76923077
PWM,CLT,92,26.43333333
PWM,DCA,41,24.07142857
SYR,CLT,167,24.35714286
GEG,PHX,182,26.88571429
GSO,CLT,61,18.6
CHS,CLT,45,9.181818182
ILM,CLT,47,23.63157895
ROC,CLT,41,26.94117647
SFO,CLT,938,15.94946809
SFO,PHX,935,22.12355212
SFO,PHL,714,24.64173228
LAX,CLT,1059,20.07312614
LAX,PHL,999,22.35214447
LAX,PHX,1136,21.87323944
LAX,RDU,163,15.08163265
LAX,PIT,130,28.45945946
LAX,CMH,125,19.53703704
LAX,BNA,27,11.5
LAX,TPA,16,24.55555556
LAS,CLT,848,16.17663818
LAS,PHX,1131,26.06232295
LAS,PHL,828,21.63837638
LAS,DCA,178,32.75862069
ANC,PHX,162,19.45098039
PHX,CLT,1515,17.93314367
PHX,DFW,880,26.20047733
PHX,PHL,1114,24.33067729
PHX,SJC,788,21.71374046
PHX,HNL,415,33.61574074
PHX,SLC,894,17.34256055
PHX,SEA,930,19.68512111
PHX,LAX,1137,23.35700197
PHX,SFO,941,32.29310345
PHX,SNA,766,21.45229682
PHX,PDX,830,26.05448718
PHX,SAN,949,19.08963585
PHX,ORD,936,25.71287129
PHX,OGG,301,35.78431373
PHX,LAS,1136,23.55361596
PHX,DEN,938,26.58679707
PHX,MSP,807,20.14939024
PHX,EWR,454,30.1849711
PHX,STL,582,20.73
PHX,DCA,527,26.86046512
PHX,FLL,280,27.10144928
PHX,AUS,166,22.3015873
PHX,DTW,459,23.28795812
PHX,BWI,401,27.32544379
PHX,MCO,567,20.91338583
PHX,TPA,383,20.20786517
PHX,MCI,451,22.45273632
PHX,JFK,525,34.71244635
PHX,IAH,765,23.29251701
PHX,BOS,570,25.83050847
PHX,PIT,355,18.35338346
PHX,OMA,346,18.95575221
PHX,ATL,586,24.76061776
PHX,IND,406,23.87431694
PHX,CMH,352,28.30357143
PHX,SMF,864,20.74350649
PHX,BOI,394,25.18571429
PHX,OAK,297,24.76146789
PHX,RNO,568,23.24875622
PHX,ONT,593,21.63888889
PHX,GEG,325,24.89772727
PHX,MKE,348,24.62222222
PHX,LIH,184,40
PHX,KOA,181,29.54545455
PHX,CLE,166,20.47777778
PHX,ANC,165,20.54716981
PHX,MSY,1,0
PHX,TUS,3,86
PHX,DSM,1,3
PHX,ABQ,22,10.2
ORD,PHX,937,32.13353116
ORD,CLT,1393,27.55656109
ORD,PHL,1021,39.80327869
SEA,PHX,928,22.34824281
SEA,PHL,269,24.06896552
SEA,CLT,379,23.90131579
PDX,PHX,827,19.18518519
PDX,CLT,135,12.52272727
PDX,PHL,55,38.84615385
IND,PHX,401,24.18604651
IND,CLT,468,21.55555556
IND,PHL,4,0
DEN,PHX,936,31.59195402
DEN,CLT,934,23.82122905
DEN,PHL,431,30.29770992
MCI,PHX,448,24.46323529
MCI,CLT,679,20.9766537
MCI,DCA,66,21.16666667
SMF,PHX,861,22.92384106
SMF,CLT,98,21.14285714
SMF,PHL,27,17.26666667
OAK,PHX,295,34.4
PVD,CLT,546,29.29444444
PVD,DCA,24,37.14285714
IAH,PHX,764,26.56849315
IAH,CLT,1192,26.03931204
IAH,MIA,5,23.33333333
IAH,PHL,468,36.81818182
MCO,PHX,565,23.14534884
MCO,CLT,1598,25.04553734
MCO,DCA,1045,28.59530792
MCO,PHL,1409,29.91622103
BOS,PHX,562,31.89513109
BOS,CLT,1560,25.08920863
BOS,PHL,1946,35.39301973
BOS,DCA,2395,28.42921857
BOS,LGA,1938,37.61939219
DTW,MIA,5,7
DTW,PHX,456,24.52760736
DTW,CLT,935,22.1299435
DTW,PHL,143,25.38181818
DFW,PHX,883,27.63141994
DFW,CLT,1234,22.825
DFW,PHL,898,30.51515152
EWR,CLT,1558,30.12200436
EWR,PHX,455,35.04469274
RNO,PHX,567,26.0125
BUF,CLT,653,21.08510638
SJC,PHX,784,22.57894737
FLL,CLT,1349,19.89460154
FLL,PHX,281,18.3452381
FLL,PHL,848,30.77688172
FLL,DCA,596,30.7
PHL,CLT,1362,31.65217391
PHL,PHX,1089,33.47991543
PHL,MIA,614,38.87878788
PHL,SJU,613,40.54545455
PHL,STT,147,52.8245614
PHL,MCO,1419,34.31780366
PHL,ORD,1026,36.26258206
PHL,DFW,904,35.52957746
PHL,RSW,542,29.93721973
PHL,FLL,851,35.43801653
PHL,BOS,1954,38.05495818
PHL,LAX,997,34.39205955
PHL,PIT,464,33.05970149
PHL,IAH,469,40.03517588
PHL,TPA,836,35.55696203
PHL,PBI,573,32.19305019
PHL,LGA,127,32.6
PHL,SFO,706,41.53046595
PHL,MSY,207,32.78378378
PHL,LAS,830,37.39660057
PHL,SAN,396,31.60509554
PHL,ATL,856,32.09695291
PHL,AUS,144,50.49230769
PHL,DCA,65,44.16129032
PHL,IND,153,36.2027027
PHL,SAT,153,59.69354839
PHL,SEA,259,29.88888889
PHL,JAX,214,32.75384615
PHL,SLC,173,49.26027397
PHL,RDU,475,33.11374408
PHL,DEN,433,35.63800905
PHL,DTW,143,41.42622951
PHL,MSP,550,31.12033195
PHL,BWI,7,28.6
PHL,CLE,98,26.5625
PHL,PDX,55,45.2173913
PHL,SMF,27,65.5
CLT,PHL,1637,28.91164659
CLT,MIA,1121,25.515
CLT,PHX,1538,24.61504425
CLT,ORF,199,15.8625
CLT,MSY,839,28.43809524
CLT,DFW,1232,28.18181818
CLT,JFK,835,34.92592593
CLT,PBI,931,24.49291785
CLT,MCO,1600,23.82437746
CLT,MEM,435,24.4957265
CLT,IAH,1186,29.334
CLT,SEA,383,23.49714286
CLT,SFO,938,29.04188482
CLT,RDU,1062,21.82758621
CLT,ATL,1446,29.38853503
CLT,DEN,933,25.79676674
CLT,DCA,1289,27.8034188
CLT,CLE,650,19.22746781
CLT,TPA,1548,24.20065789
CLT,BWI,1464,25.36378467
CLT,IND,315,16.87341772
CLT,BOS,1568,25.78067885
CLT,SJU,416,22.83919598
CLT,LAX,1061,26.58547009
CLT,FLL,1353,25.00393701
CLT,ORD,1402,29.75377644
CLT,PIT,1367,23.22319859
CLT,EWR,1561,35.57210777
CLT,LGA,1660,33.20803783
CLT,JAX,1140,25.20417633
CLT,MSP,709,23.9719888
CLT,DTW,939,25.28152493
CLT,LAS,852,26.84900285
CLT,MCI,680,22.49477352
CLT,BNA,645,22.23715415
CLT,STT,215,22.4245283
CLT,ALB,355,23.19753086
CLT,RSW,1037,24.17620137
CLT,ILM,1,0
CLT,AUS,156,22.09859155
CLT,BDL,813,23.43417367
CLT,STL,496,25.50691244
CLT,RIC,673,27.60902256
CLT,PVD,551,27.08695652
CLT,SYR,318,24.57236842
CLT,BUF,657,19.52702703
CLT,SAT,181,29.6625
CLT,PWM,176,30.43421053
CLT,ROC,153,37.34375
CLT,SAN,353,26.20472441
CLT,PDX,134,21.49230769
CLT,SLC,177,32.40217391
CLT,CHS,65,20.07142857
CLT,STX,21,19.73333333
CLT,MDT,75,17.45454545
CLT,CMH,20,17.55555556
CLT,GSO,1,0
CLT,MYR,6,13.66666667
CLT,DAB,5,85
CLT,SMF,97,31.46
CLT,SDF,8,3
CLT,ABQ,27,46.30769231
JFK,PHX,524,39.34177215
JFK,CLT,835,46.49850746
SAN,PHX,945,23.13571429
SAN,PHL,398,25.3125
SAN,CLT,354,15.60606061
ONT,PHX,592,20.66367713
BWI,CLT,1456,26.86145648
BWI,PHX,401,32.87570621
BWI,PHL,7,35
SNA,PHX,765,19.09803922
PIT,CLT,1340,23
PIT,PHX,355,22.56060606
PIT,LAX,132,23.8974359
PIT,PHL,484,33.01382488
PIT,DCA,1,15
MSP,CLT,706,21.74887892
MSP,PHX,804,26.13186813
MSP,PHL,543,32.12849162
RIC,CLT,664,24.93777778
TPA,CLT,1565,22.46724138
TPA,PHX,380,21.35294118
TPA,MIA,10,5
TPA,DCA,716,28.45728643
TPA,PHL,813,27.67844523
TPA,LAX,15,33.57142857
DCA,CLT,1300,23.70532319
DCA,PHX,526,28.8826087
DCA,LAS,176,32.31914894
DCA,MCO,1047,35.21355932
DCA,FLL,600,29.49494949
DCA,PBI,325,24.9453125
DCA,BOS,2402,30.92833876
DCA,TPA,720,30.46976744
DCA,LGA,2151,39.38410596
DCA,RSW,225,26.54166667
DCA,PHL,61,34.15789474
DCA,MIA,5,22.66666667
DCA,PIT,1,87
DCA,MCI,66,19.22222222
DCA,MSY,27,13.83333333
DCA,PVD,24,17.5
JAX,CLT,1140,22.55137845
JAX,PHL,213,19.68571429
CLE,CLT,647,17.36363636
CLE,PHX,164,17.70642202
CLE,PHL,99,21.359375
ATL,CLT,1444,25.57545272
ATL,PHX,587,23.82608696
ATL,PHL,855,33.82986111
SLC,PHX,892,24.43678161
SLC,CLT,176,18.55357143
SLC,PHL,171,22.44827586
BOI,PHX,393,20.16129032
RDU,CLT,1061,20.90866511
RDU,PHL,470,34.5408805
RDU,MIA,5,0
RDU,LAX,162,25.11320755
MKE,PHX,346,20.9
ORF,CLT,200,20.88732394
MSY,CLT,814,22.23839009
MSY,PHL,208,35.9382716
MSY,MIA,5,21.2
MSY,CMH,1,0
MSY,DCA,54,30.45
CMH,PHX,346,22.10135135
CMH,CLT,20,13.125
CMH,LAX,125,36.26086957
STL,PHX,584,22.10671937
STL,CLT,493,23.8125
MEM,CLT,429,18.23350254
BNA,CLT,640,19.74906367
BNA,LAX,27,20.2
AUS,PHL,141,38.26153846
AUS,CLT,154,30.28301887
AUS,PHX,165,32.3442623
LGA,CLT,1694,32.86036036
LGA,DCA,2149,33.27245509
LGA,PHL,105,20.82758621
LGA,BOS,1942,33.91939547
ALB,CLT,355,25.52238806
PBI,PHL,572,22.19860627
PBI,CLT,927,17.68523677
PBI,DCA,325,24.13475177
BDL,CLT,811,21.52054795
OMA,PHX,342,23.44859813
SYR,CLT,316,19.43243243
PWM,CLT,172,24.796875
RSW,CLT,1036,19.25526932
RSW,DCA,224,24.66972477
RSW,PHL,541,23.65022422
MIA,CLT,1231,27.96309963
MIA,RDU,5,0
MIA,MSY,5,7.666666667
MIA,DCA,5,35
MIA,PHL,488,40.86345382
MIA,TPA,10,11.5
MIA,DTW,5,30
MIA,IAH,5,67.33333333
GEG,PHX,322,23.26666667
SAT,CLT,177,15.14666667
SAT,PHL,149,29.8627451
ROC,CLT,154,25.1641791
SJU,PHL,610,36.14716981
SJU,CLT,419,26.65
HNL,PHX,417,34.54098361
OGG,PHX,293,28.10416667
ILM,CLT,1,0
STT,PHL,99,49.28333333
STT,CLT,191,23.58227848
LIH,PHX,180,46.08
KOA,PHX,179,21.93103448
CHS,CLT,64,22.625
TUS,PHX,3,50
STX,CLT,21,30.76470588
DSM,PHX,1,14
MDT,CLT,75,36.90322581
GSO,CLT,1,0
MYR,CLT,6,9.5
DAB,CLT,5,5.666666667
ABQ,PHX,22,12.83333333
ABQ,CLT,26,28.2
SDF,CLT,8,6
SFO,MSP,1463,21.33142857
SFO,SLC,500,25.77848101
SFO,ATL,1802,28.11192214
SFO,JFK,1645,39.40118577
SFO,DTW,1045,19.53636364
SFO,HNL,149,20.32758621
SFO,CVG,193,20.32835821
SFO,SEA,2,58
SFO,LAX,787,40.63851351
LAS,ATL,2091,26.39056604
LAS,MSP,1686,27.77802198
LAS,DTW,1307,22.50128535
LAS,SLC,1398,28.61784897
LAS,JFK,1275,41.01571709
LAS,LAX,557,31.11328125
LAS,CVG,189,22.64864865
LAS,MEM,47,46.63636364
LAS,SEA,31,17.6
DEN,ATL,2024,33.73
DEN,DTW,876,32.625
DEN,MSP,1485,29.05786618
DEN,LGA,532,33.44711538
DEN,JFK,406,47.57462687
DEN,SLC,412,19.94117647
DEN,CVG,2,26
LAX,MSP,1753,23.76651306
LAX,ATL,2954,25.09463415
LAX,JFK,2021,37.14536928
LAX,DTW,1378,22.04414587
LAX,SLC,1837,19.62554427
LAX,OGG,538,40.875
LAX,HNL,1047,30.62316176
LAX,SEA,1294,19.70535714
LAX,MCO,734,25.13128492
LAX,RDU,364,29.10416667
LAX,TPA,332,23.46794872
LAX,CVG,447,24.97727273
LAX,MSY,758,24.62396694
LAX,KOA,273,31.48958333
LAX,LIH,273,25.84671533
LAX,MEM,216,21.91304348
LAX,PHX,201,27.47297297
LAX,LAS,567,43.60162602
LAX,MIA,307,18.12142857
LAX,CMH,270,23.80373832
LAX,BOS,456,22.13068182
LAX,IND,269,18.38888889
LAX,BNA,241,23.00934579
LAX,SJC,134,20.46296296
LAX,DFW,2,0
LAX,PDX,383,28.45625
LAX,AUS,2,1
LAX,SMF,62,45.34693878
LAX,SFO,787,34.938
LAX,SAN,15,0
SLC,ATL,2099,26.20418848
SLC,MSP,1530,19.0746988
SLC,DTW,1161,22.52836879
SLC,LAS,1392,26.11395349
SLC,JFK,1245,37.48156682
SLC,STL,228,23.28333333
SLC,EWR,240,30.94366197
SLC,SAN,1276,19.80051151
SLC,CVG,428,31.10869565
SLC,LAX,1843,22.10540184
SLC,DFW,609,23.1242236
SLC,SEA,1684,18.04021448
SLC,RNO,742,20.57446809
SLC,SFO,501,26.74358974
SLC,SMF,520,22.48905109
SLC,PDX,1327,16.98143852
SLC,JAC,487,39.24324324
SLC,SNA,559,19.27722772
SLC,BWI,501,29.41880342
SLC,MSO,122,21.06896552
SLC,HNL,262,40.48051948
SLC,BOI,510,18.26363636
SLC,MCO,737,21.625
SLC,GEG,587,25.25373134
SLC,PHL,273,36.24358974
SLC,ONT,142,25.17948718
SLC,OAK,747,21.65030675
SLC,BIL,287,31.78947368
SLC,DCA,516,24.46315789
SLC,SAT,278,18.40449438
SLC,CLT,264,24.31884058
SLC,BOS,472,23.2421875
SLC,MSY,126,19.86111111
SLC,PHX,787,24.20348837
SLC,ORD,285,43.29411765
SLC,AUS,338,20.26548673
SLC,DEN,419,18.05343511
SLC,IAH,294,24.52427184
SLC,BZN,268,31.03448276
SLC,MCI,401,26.50877193
SLC,PSC,249,29.22580645
SLC,ABQ,163,17.7254902
SLC,SJC,184,19.65079365
SLC,OMA,11,24
SLC,ANC,98,19.18
SLC,FCA,88,23.37837838
SLC,IND,84,19.625
SLC,MEM,41,48.83333333
SLC,FAR,1,1
SLC,RAP,1,0
SLC,MSN,2,0
SEA,MSP,1607,22.52188552
SEA,ATL,1815,23.125
SEA,LAX,1294,25.51381215
SEA,DTW,1286,16.71459227
SEA,JFK,1027,33.33597884
SEA,HNL,492,27.38671875
SEA,SLC,1683,18.67454798
SEA,OGG,269,29.00680272
SEA,ANC,1077,22.76679104
SEA,CVG,119,12.91428571
SEA,SAN,24,30
SEA,JNU,109,17.625
SEA,FAI,108,18.06122449
SEA,MCO,2,0
SEA,LAS,31,35.14285714
ANC,SEA,1077,24.90358127
ANC,MSP,508,37.11594203
ANC,ATL,101,34.29032258
ANC,SLC,98,16.07692308
PDX,MSP,1100,16.44981413
PDX,JFK,497,44.41747573
PDX,SLC,1325,17.37585421
PDX,ATL,901,22.3287037
PDX,DTW,176,20.05
PDX,LAX,382,28.50931677
BNA,DTW,925,29.55780347
BNA,ATL,2584,31.25934861
BNA,LAX,241,29.89333333
BNA,MSP,11,8
BNA,CVG,2,2
PHX,DTW,943,23.73357664
PHX,ATL,1547,29.14634146
PHX,MSP,1395,29.18548387
PHX,JFK,622,36.72139303
PHX,SLC,792,27.4628821
PHX,LAX,200,53.20930233
PHX,CVG,56,8.545454545
MCI,ATL,2058,36.9261745
MCI,MSP,954,28.10606061
MCI,DTW,683,28.72571429
MCI,SLC,399,45.98275862
MCI,LAX,1,0
MCI,MCO,1,64
BOS,DTW,1812,38.43290735
BOS,JFK,1088,47.79487179
BOS,MSP,1474,29.31272085
BOS,ATL,2922,37.84472769
BOS,MCO,491,37.00598802
BOS,FLL,15,20.14285714
BOS,SLC,470,23.20118343
BOS,LAX,450,32.03428571
BOS,PBI,6,31
BOS,CVG,232,28.20325203
BOS,LGA,2730,41.81747573
DFW,ATL,2998,38.12747253
DFW,DTW,367,35.65492958
DFW,MSP,246,29.11940299
DFW,SLC,614,39.48905109
DFW,LAX,3,9
DFW,LGA,1,6
DFW,CVG,6,64.66666667
DFW,MSN,1,0
GSP,ATL,1375,36.02931596
JFK,ATL,1521,51.87128713
JFK,LAX,2022,37.07
JFK,SJU,1299,36.71566265
JFK,SFO,1647,44.6925859
JFK,TPA,906,60.62546816
JFK,MSP,722,46.46330275
JFK,RSW,138,59.61290323
JFK,MIA,996,52.70467836
JFK,PBI,148,50.28571429
JFK,FLL,1095,64.08645533
JFK,STT,251,34.92105263
JFK,HNL,10,16.33333333
JFK,SEA,1028,38.81360202
JFK,DTW,219,49.22105263
JFK,MCO,1260,54.74757282
JFK,SLC,1245,44.21935484
JFK,LAS,1279,47.16410256
JFK,AUS,476,42.23308271
JFK,SAT,214,32.65217391
JFK,MSY,198,56.13333333
JFK,SAN,576,36.88479263
JFK,PDX,496,47.0521327
JFK,DEN,404,46.02027027
JFK,PHX,622,42.90430622
JFK,BOS,1090,54.07123288
JFK,JAC,2,0
JFK,JAX,1,41
JFK,CVG,2,40
JFK,BUF,155,50.2173913
JFK,PIT,156,45.25
JFK,CHS,336,26.76470588
JFK,SAV,1,0
JFK,DCA,73,39.37777778
JFK,ORD,9,3
JFK,SYR,1,0
JFK,CLE,1,0
LGA,DTW,2092,44.18341709
LGA,ATL,4227,49.85804196
LGA,MSP,1712,43.22102009
LGA,PBI,1271,45.24429224
LGA,MIA,1532,40.43093923
LGA,FLL,1529,52.917603
LGA,TPA,1065,50.27948718
LGA,DEN,535,44.88265306
LGA,MCO,1777,44.4036061
LGA,SRQ,82,31.11111111
LGA,MSY,364,54.91176471
LGA,RSW,358,55.29545455
LGA,EYW,1,33
LGA,BOS,2741,43.86542751
LGA,DFW,1,0
LGA,OMA,2,0
LGA,MHT,1,73
LGA,SYR,1,5
LGA,CVG,42,61
LGA,PIT,9,97.25
LGA,JAX,1,0
LGA,CLT,2,0
LGA,BNA,1,0
LGA,BUF,25,29.33333333
LGA,CLE,1,0
LGA,MEM,1,0
LGA,DCA,5,53.25
LGA,IND,1,78
LGA,PWM,25,163.3333333
LGA,BZN,10,60.33333333
LGA,RDU,1,0
LGA,MKE,22,22.75
LGA,SAV,1,0
RNO,SLC,742,19.05434783
RNO,MSP,18,11.83333333
ORD,ATL,2992,48.34049409
ORD,DTW,1171,39.74151436
ORD,MSP,1236,33.35779817
ORD,SLC,284,61.66304348
ORD,JFK,10,51.66666667
ORD,CVG,1,4
ATW,ATL,267,29.86206897
ATW,DTW,63,6.666666667
ATW,MSP,11,14.66666667
PNS,ATL,1850,36.54177215
MCO,SLC,737,24.28742515
MCO,MSP,1124,27.30829016
MCO,ATL,4282,36.12690355
MCO,LGA,1775,48.64
MCO,JFK,1257,57.6394052
MCO,DTW,1639,29.23030303
MCO,LAX,736,27.86086957
MCO,BOS,495,40.85572139
MCO,CVG,477,37.66666667
MCO,MEM,4,40
MCO,MKE,4,0
MCO,BNA,1,43
MCO,SEA,2,10
RIC,ATL,2133,45.42678571
OKC,ATL,1092,40.3215859
OKC,DTW,42,11.11111111
OKC,MSP,1,0
MEM,ATL,2519,36.21861777
MEM,LAX,218,22.52830189
MEM,MCO,4,11
MEM,MSP,298,21.75
MEM,LAS,47,39.71428571
MEM,DTW,227,19.8
MEM,SLC,42,67.66666667
MEM,LGA,7,64
TUL,ATL,824,27.34536082
TUL,DTW,4,3
BWI,DTW,1196,39.12410501
BWI,MSP,704,46.03846154
BWI,SLC,498,31.90647482
BWI,ATL,2943,45.70580645
BWI,CVG,1,0
BDL,ATL,1734,30.31685393
BDL,DTW,935,30.98701299
BDL,MSP,631,23.80263158
BDL,CVG,2,0
RDU,ATL,3025,43.99603699
RDU,MSP,234,39.35185185
RDU,DTW,490,30.35772358
RDU,LAX,365,32.53719008
RDU,LGA,1,0
PHL,ATL,2881,45.91875
PHL,SLC,271,33.80952381
PHL,MSP,954,39.58585859
PHL,DTW,1304,41.35346756
MOB,ATL,385,40.11458333
SAN,SLC,1275,18.1547619
SAN,ATL,1393,18.49027237
SAN,MSP,904,28.41706161
SAN,JFK,576,40.06666667
SAN,DTW,593,19.87845304
SAN,CVG,4,0
SAN,SEA,25,95.33333333
SAN,LAX,14,20.33333333
DCA,DTW,1360,36.16564417
DCA,MSP,1350,37.77227723
DCA,ATL,3693,45.85268293
DCA,SLC,516,58.5177305
DCA,CVG,1,0
DCA,LGA,5,65.4
DCA,JFK,67,43.41176471
SMF,SLC,518,15.24581006
SMF,MSP,442,29.89344262
SMF,ATL,450,31.85889571
SMF,LAX,62,41.69811321
ROC,ATL,788,56.58235294
ROC,DTW,92,32.15789474
ROC,MSP,104,55.72727273
PIT,DTW,284,49.80952381
PIT,ATL,2106,27.74749499
PIT,MSP,276,26.74666667
PIT,JFK,159,50.02970297
PIT,LGA,1,0
MIA,ATL,3124,31.5087108
MIA,LGA,1522,45.42612753
MIA,LAX,305,21.54385965
MIA,DTW,440,38.19594595
MIA,JFK,992,57.06332454
MIA,MSP,373,39.20661157
MDT,ATL,738,44.04848485
MDT,DTW,42,17.81818182
MSP,ATL,2919,22.45729304
MSP,LAS,1689,24.67908903
MSP,PHX,1395,23.81018519
MSP,MIA,371,30.94594595
MSP,RSW,620,25.59876543
MSP,LGA,1709,36.03709428
MSP,TUS,136,22.39130435
MSP,PIT,258,28.76315789
MSP,PDX,1102,21.50857143
MSP,DTW,2031,27.771875
MSP,SLC,1529,17.7662037
MSP,MCO,1122,25.89258312
MSP,MSY,266,19.8974359
MSP,SEA,1605,22.33432392
MSP,BWI,705,27.76136364
MSP,SMF,443,22.06164384
MSP,JAC,121,24.91891892
MSP,OMA,595,32.53459119
MSP,LAX,1756,26.85786802
MSP,TPA,724,22.15591398
MSP,ABQ,161,16.26923077
MSP,SFO,1469,27.73608247
MSP,BOS,1473,29.75757576
MSP,SAN,908,24.41338583
MSP,FLL,386,19.18823529
MSP,MCI,952,20.58495822
MSP,STL,945,24.45424837
MSP,SNA,760,17.28494624
MSP,DEN,1481,25.11983471
MSP,ORD,1253,33.58316633
MSP,CLT,674,24.6746988
MSP,GRR,578,22.64335664
MSP,BZN,605,20.81168831
MSP,MKE,1207,24.62666667
MSP,DCA,1346,29.61538462
MSP,IND,736,25.0718232
MSP,FAR,560,24.86390533
MSP,FSD,181,34.2
MSP,JFK,700,41.18811881
MSP,JAX,16,59.66666667
MSP,SJC,376,26.32075472
MSP,BOI,431,29.12162162
MSP,PHL,966,35.23934426
MSP,GEG,636,23.3
MSP,MSO,389,36.02564103
MSP,ANC,510,19.31147541
MSP,BIL,542,27.7047619
MSP,BDL,633,23.65972222
MSP,CMH,109,15.79166667
MSP,DLH,181,36.64516129
MSP,RNO,18,3.5
MSP,PSP,143,20.95238095
MSP,EWR,314,39.51162791
MSP,SAT,34,21.44444444
MSP,MSN,631,29.18536585
MSP,BIS,221,22.07843137
MSP,SJU,41,16.66666667
MSP,EGE,1,2
MSP,GRB,180,25.11764706
MSP,MDW,204,34.82978723
MSP,MEM,282,28.22222222
MSP,DFW,243,25.94366197
MSP,DSM,21,19
MSP,DAY,4,15.5
MSP,ATW,12,12
MSP,OKC,1,0
MSP,ICT,2,0
MSP,FNT,1,0
MSP,CVG,36,43.61538462
MSP,IAH,80,21.28
MSP,IAD,178,31.73684211
MSP,RDU,228,35.08196721
MSP,MOT,4,0
MSP,CLE,4,5
MSP,ROC,104,45.68292683
MSP,AUS,91,21.46428571
MSP,BUF,152,45.13043478
MSP,SYR,126,23.69444444
MSP,BNA,4,0
MSP,SDF,1,0
MSP,FAI,124,26.8
MSP,TVC,49,21.70588235
MSP,PSC,56,14.64285714
MSP,XNA,3,0
MSP,FCA,179,20.02325581
MSP,ALB,118,26.86046512
MSP,RAP,121,24.77272727
MSP,SBN,2,0
AUS,ATL,1823,34.59469697
AUS,JFK,475,36.74752475
AUS,SLC,336,28.19117647
AUS,DTW,153,13.81395349
AUS,MSP,86,16.7
AUS,LAX,2,0
COS,ATL,250,50.73015873
DTW,ATL,2850,32.42840095
DTW,FLL,1384,28.75890411
DTW,PBI,290,36.93181818
DTW,JFK,233,43.90721649
DTW,RSW,816,24.07281553
DTW,MKE,723,32.89705882
DTW,TPA,1289,28.13131313
DTW,DCA,1349,34.08333333
DTW,LGA,2099,39.31717597
DTW,SLC,1157,24.28191489
DTW,SEA,1283,22.16729323
DTW,SRQ,62,46.58823529
DTW,MCO,1635,23.05289256
DTW,LAS,1301,26.60326087
DTW,MIA,440,31.65178571
DTW,SFO,1044,32.58715596
DTW,ORD,1149,40.03703704
DTW,EWR,746,51.77464789
DTW,BOS,1818,31.13719512
DTW,DEN,878,32.84805654
DTW,MSP,2031,26.54131054
DTW,SAN,590,26.34517766
DTW,LAX,1380,29.26363636
DTW,BDL,933,35.65635739
DTW,PHX,944,26.32238806
DTW,BNA,927,34.26356589
DTW,BWI,1196,33.36781609
DTW,RDU,495,39.15929204
DTW,BUF,352,31.07936508
DTW,STL,502,29.4751773
DTW,PDX,176,41.52112676
DTW,IND,381,35.62015504
DTW,MCI,684,31.34955752
DTW,CLT,1038,33.22661871
DTW,PIT,300,38.23478261
DTW,PHL,1295,42.12742981
DTW,DFW,374,30.4875
DTW,MSN,800,30.33596838
DTW,MSY,475,32.49285714
DTW,GRR,699,28.77740864
DTW,SJU,17,26.5
DTW,ATW,62,31.75
DTW,PVD,412,32.60305344
DTW,CMH,1,0
DTW,OMA,104,35.06666667
DTW,PWM,38,36.84615385
DTW,DAY,4,0
DTW,MHT,84,18.29411765
DTW,MDW,19,41
DTW,ORF,53,115.5555556
DTW,ALB,157,34.2962963
DTW,IAD,29,26
DTW,LEX,6,32
DTW,CAK,8,15
DTW,SDF,4,5
DTW,AUS,146,42.62790698
DTW,OKC,41,24.53846154
DTW,GSO,5,0
DTW,ROC,92,48.14285714
DTW,GRB,309,47.62352941
DTW,EVV,27,28.66666667
DTW,SAT,145,22
DTW,IAH,177,41.02222222
DTW,MDT,42,57.36363636
DTW,CVG,95,50.72727273
DTW,HSV,2,10
DTW,CLE,19,11.2
DTW,SYR,80,58.65625
DTW,MEM,252,25.31818182
DTW,TUL,4,12
DTW,JAX,169,38.02325581
DTW,TVC,343,24.375
DTW,DSM,3,0
DTW,SAV,1,0
DTW,BGR,178,27.28301887
DTW,LAN,4,0
DTW,MYR,1,0
DTW,SBN,5,0
MSY,LGA,359,51.24404762
MSY,ATL,3442,34.69333333
MSY,MSP,267,20.265625
MSY,JFK,203,51.38095238
MSY,LAX,758,24.08484848
MSY,SLC,125,109.4
MSY,DTW,473,32.41463415
